Complaint_ID,City,Latitude,Longitude,Complaint_Text,Fault_Type,Severity,Temperature_C,Hospitals_Nearby,Outage_Duration_Hrs
IRQ-KGL-50437,ذي قار,31.050192246641497,46.320690932425016,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,30,4,9
IRQ-KGL-50438,البصرة,30.521950951839386,47.81198899016631,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,32,2,21
IRQ-KGL-50439,أربيل,36.211135848736866,44.006202596319056,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,39,3,12
IRQ-KGL-50440,النجف,32.00590543800819,44.330521432984604,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,51,2,4
IRQ-KGL-50441,ذي قار,30.996659673139185,46.17724804127832,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,51,1,17
IRQ-KGL-50442,النجف,32.0375417266248,44.28674742887358,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,24,0,36
IRQ-KGL-50443,كربلاء,32.693234722172555,44.03777877073359,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,34,2,13
IRQ-KGL-50444,كربلاء,32.578853947385,44.0944643580669,سقوط أسلاك كهربائية على الأرض في الشارع المزدحم,سقوط أسلاك,عالي جداً,39,1,19
IRQ-KGL-50445,أربيل,36.20310288463992,43.9393354486201,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,45,3,31
IRQ-KGL-50446,كربلاء,32.628679874067466,44.01927055195807,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,30,0,33
IRQ-KGL-50447,أربيل,36.25920400889994,43.946603706205266,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,52,3,35
IRQ-KGL-50448,كركوك,35.47422042507992,44.39653000250287,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,48,0,28
IRQ-KGL-50449,بابل,32.50796601063372,44.36918496701646,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,36,2,28
IRQ-KGL-50450,ذي قار,30.979307348221553,46.21293194834998,عطل في المولد الفرعي للمحلة وانقطاع الخط المساعد,عطل فرعي,متوسط,47,4,2
IRQ-KGL-50451,النجف,32.054708316735685,44.4247390526276,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,52,0,34
IRQ-KGL-50452,بابل,32.53183281073356,44.472616923531035,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,47,2,30
IRQ-KGL-50453,ذي قار,31.037741975826673,46.29852750685848,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,27,3,30
IRQ-KGL-50454,البصرة,30.490493274535222,47.801062856232015,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,31,0,10
IRQ-KGL-50455,كربلاء,32.64602936959783,43.96924473459862,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,41,2,23
IRQ-KGL-50456,كربلاء,32.67402751007559,43.99938172860426,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,26,0,24
IRQ-KGL-50457,بغداد,33.297756915216716,44.32120154886379,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,24,2,25
IRQ-KGL-50458,البصرة,30.455336596456476,47.83316503528122,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,42,1,8
IRQ-KGL-50459,كركوك,35.54654312897734,44.44469286237092,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,39,4,15
IRQ-KGL-50460,بغداد,33.380165889496766,44.40453722032083,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,39,0,33
IRQ-KGL-50461,أربيل,36.1215467607,43.9474164465906,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,27,4,3
IRQ-KGL-50462,كربلاء,32.609548146935744,44.06726656922324,عطل في المولد الفرعي للمحلة وانقطاع الخط المساعد,عطل فرعي,متوسط,46,4,33
IRQ-KGL-50463,ذي قار,31.04805889898456,46.18641374791222,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,49,3,31
IRQ-KGL-50464,أربيل,36.23244486793416,44.05938478588586,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,49,1,15
IRQ-KGL-50465,ذي قار,31.10413830472632,46.18113451274224,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,31,2,14
IRQ-KGL-50466,بابل,32.53097502726407,44.386471710671564,عطل في المولد الفرعي للمحلة وانقطاع الخط المساعد,عطل فرعي,متوسط,49,4,35
IRQ-KGL-50467,كربلاء,32.670706378696686,43.95326291860295,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,35,1,31
IRQ-KGL-50468,كربلاء,32.576925379641274,44.097373366050974,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,50,0,2
IRQ-KGL-50469,ذي قار,31.04817872228061,46.263660422749595,عطل في المولد الفرعي للمحلة وانقطاع الخط المساعد,عطل فرعي,متوسط,41,4,2
IRQ-KGL-50470,أربيل,36.24116008887897,43.947103502691,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,33,0,20
IRQ-KGL-50471,بغداد,33.29376772640517,44.33351376037143,عطل في المولد الفرعي للمحلة وانقطاع الخط المساعد,عطل فرعي,متوسط,23,3,27
IRQ-KGL-50472,بابل,32.42679343323371,44.435654991472184,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,50,0,6
IRQ-KGL-50473,كربلاء,32.6839711650048,43.961196458805546,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,25,0,13
IRQ-KGL-50474,البصرة,30.504332764802708,47.83089031269595,عطل في المولد الفرعي للمحلة وانقطاع الخط المساعد,عطل فرعي,متوسط,52,3,25
IRQ-KGL-50475,كربلاء,32.61144098395261,44.10191668938545,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,41,4,15
IRQ-KGL-50476,كركوك,35.395295910695445,44.32022205118801,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,24,0,23
IRQ-KGL-50477,بغداد,33.28164542798568,44.43323460974057,عطل في المولد الفرعي للمحلة وانقطاع الخط المساعد,عطل فرعي,متوسط,52,3,19
IRQ-KGL-50478,كركوك,35.48265774610251,44.35999562208071,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,24,0,9
IRQ-KGL-50479,كركوك,35.419992737987315,44.384445048715214,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,23,4,12
IRQ-KGL-50480,البصرة,30.512758668065523,47.71806544013529,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,22,4,18
IRQ-KGL-50481,أربيل,36.13245058883312,44.0165483246318,سقوط أسلاك كهربائية على الأرض في الشارع المزدحم,سقوط أسلاك,عالي جداً,35,0,13
IRQ-KGL-50482,كركوك,35.451713885112916,44.36505596086822,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,36,0,23
IRQ-KGL-50483,كركوك,35.51057050067508,44.33353977649317,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,32,3,36
IRQ-KGL-50484,ذي قار,31.011049417415673,46.27822239808821,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,31,4,8
IRQ-KGL-50485,كركوك,35.511927873740504,44.432631619133,سقوط أسلاك كهربائية على الأرض في الشارع المزدحم,سقوط أسلاك,عالي جداً,26,0,9
IRQ-KGL-50486,النجف,32.079229681526535,44.33536555691363,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,24,0,2
IRQ-KGL-50487,كربلاء,32.632691781281956,43.97425610987742,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,30,3,6
IRQ-KGL-50488,أربيل,36.18787715579276,43.932823349492615,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,43,0,31
IRQ-KGL-50489,ذي قار,31.04722050302283,46.33661783213797,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,46,3,29
IRQ-KGL-50490,كربلاء,32.66319840893037,43.95967896002886,سقوط أسلاك كهربائية على الأرض في الشارع المزدحم,سقوط أسلاك,عالي جداً,25,2,2
IRQ-KGL-50491,النجف,31.978445833434332,44.422495221395955,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,31,4,34
IRQ-KGL-50492,بغداد,33.31164937561613,44.34964091972541,عطل في المولد الفرعي للمحلة وانقطاع الخط المساعد,عطل فرعي,متوسط,34,0,31
IRQ-KGL-50493,بابل,32.45076665188003,44.50828179529574,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,50,0,32
IRQ-KGL-50494,النجف,31.990384000895876,44.38455684243199,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,33,0,12
IRQ-KGL-50495,كربلاء,32.547767078574154,44.07524880075145,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,22,1,10
IRQ-KGL-50496,النجف,32.004733469399575,44.287688557090284,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,22,0,5
IRQ-KGL-50497,بغداد,33.380730094148355,44.38760008676874,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,35,4,8
IRQ-KGL-50498,أربيل,36.20972284721656,43.98208375472513,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,25,3,14
IRQ-KGL-50499,بابل,32.519648509763506,44.37886973598427,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,48,1,5
IRQ-KGL-50500,كربلاء,32.58857015685074,43.951396198309425,عطل في المولد الفرعي للمحلة وانقطاع الخط المساعد,عطل فرعي,متوسط,51,1,26
IRQ-KGL-50501,البصرة,30.543949523727516,47.832233937556474,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,51,1,5
IRQ-KGL-50502,ذي قار,31.047775566495314,46.25750886959825,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,47,4,13
IRQ-KGL-50503,البصرة,30.548355436362606,47.86251521776311,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,51,0,10
IRQ-KGL-50504,أربيل,36.217021864770864,43.96894928107481,عطل في المولد الفرعي للمحلة وانقطاع الخط المساعد,عطل فرعي,متوسط,23,2,20
IRQ-KGL-50505,بابل,32.404440388905094,44.406169780126255,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,46,1,29
